2025-09-10 00:00:11.942 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 00:01:38.804 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:01:42.351 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3546.92 ms)
2025-09-10 00:01:42.351 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (3583.06 ms)
2025-09-10 00:01:42.351 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.source_diversity] score=4 | rationale=Five distinct sources across multiple domains indicate a strong level of diversity; however, the exact domain coverage is not specified, which limits the score slightly.
2025-09-10 00:01:42.351 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.source_diversity] gaps=['Domain mix unknown → tag each source to domain (e.g., ERP, CRM, Support) → show at least 3 domains represented (unlocks score 5).']
2025-09-10 00:01:42.352 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-10 00:01:42.403 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:01:45.124 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2720.43 ms)
2025-09-10 00:01:45.124 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (2772.59 ms)
2025-09-10 00:01:45.125 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.self_service] score=2 | rationale=Creator share is 40% but lacks department breadth and growth evidence; only two creators present limits overall impact.
2025-09-10 00:01:45.125 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [democratization.self_service] flags=['growth_unknown', 'coverage_unknown']
2025-09-10 00:01:45.125 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.self_service] gaps=['Department spread unclear → report creators by department and coverage % → reach ≥60% dept coverage (unlocks score 4).', 'Trend stability not demonstrated → include 7d/28d DAU series with seasonality notes → ≥4 weeks stable/increasing (unlocks score 5).']
2025-09-10 00:01:45.125 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-10 00:01:45.199 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:01:47.541 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2341.54 ms)
2025-09-10 00:01:47.541 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2416.00 ms)
2025-09-10 00:01:47.541 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [decision.traceability] score=2 | rationale=Only 2 decisions are linked with evidence, indicating a low coverage rate. Additionally, the recency of these decisions is unclear as no dates are provided.
2025-09-10 00:01:47.541 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [decision.traceability] gaps=['Coverage unclear → compute exact % decisions linked with evidence in last 30–60d → achieve ≥15% linked decisions (unlocks score 3).']
2025-09-10 00:01:47.542 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-10 00:01:47.605 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:01:50.228 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2623.07 ms)
2025-09-10 00:01:50.229 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2687.22 ms)
2025-09-10 00:01:50.229 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.weekly_active_trend] score=3 | rationale=The WAU trajectory appears flat with some noise, as there are only a few distinct users active across the weeks. The biggest limiter is the sparse sample size, which raises uncertainty about the trend's reliability.
2025-09-10 00:01:50.229 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.weekly_active_trend] gaps=['Sample size is small; provide WAU counts for the last 4 weeks to assess stability and growth potential.']
2025-09-10 00:01:50.229 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-10 00:01:50.256 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:16.683 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 00:02:16.743 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:23.306 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (6562.93 ms)
2025-09-10 00:02:23.306 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (6623.21 ms)
2025-09-10 00:02:23.306 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.dau_mau] score=1 | rationale=Stickiness is too low to be reliable, with only 5 distinct users across 5 days leading to severe data sparsity. The lack of consistent daily coverage and insufficient events prevents trustworthy computation.
2025-09-10 00:02:23.307 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.dau_mau] gaps=['Severe data sparsity preventing trustworthy computation → provide more activity events across a wider range of days to enable reliable DAU/MAU calculation.']
2025-09-10 00:02:23.307 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-10 00:02:23.364 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:25.771 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2407.29 ms)
2025-09-10 00:02:25.771 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (2464.66 ms)
2025-09-10 00:02:25.772 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.creators_ratio] score=2 | rationale=The creator share is only 50% among active users, indicating limited enablement; without department mapping, the breadth of creator distribution is unknown.
2025-09-10 00:02:25.772 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.creators_ratio] gaps=['Department spread unknown → report creators by department and coverage % → reach ≥60% dept coverage (unlocks score 4).']
2025-09-10 00:02:25.772 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-10 00:02:25.842 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:29.146 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3304.17 ms)
2025-09-10 00:02:29.147 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.session_depth (3375.19 ms)
2025-09-10 00:02:29.147 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.session_depth] score=3 | rationale=Average session duration is 210s with 3.5 pages, indicating moderate engagement; however, the repeat cadence is sparse, limiting the overall score.
2025-09-10 00:02:29.147 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.session_depth] flags=['repeat_freq_sparse']
2025-09-10 00:02:29.148 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.session_depth] gaps=['Repeat cadence missing for one user → instrument repeats_per_week for ≥80% actives → verify weekly repeats for majority (unlocks score 4).']
2025-09-10 00:02:29.148 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-10 00:02:29.207 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:32.046 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2838.82 ms)
2025-09-10 00:02:32.046 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.drilldown (2898.31 ms)
2025-09-10 00:02:32.046 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.drilldown] score=3 | rationale=Approximately 18% of sessions involve drill actions, but the lack of breadth across departments limits the score. Stability over the past 4 weeks is not assessed due to missing timestamps.
2025-09-10 00:02:32.046 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.drilldown] flags=['spread_limited']
2025-09-10 00:02:32.046 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.drilldown] gaps=['Department spread unknown → report drilldown usage by dept/team → show broad spread across ≥3 BUs (unlocks score 4).', 'Stability unverified → include 4-week drilldown time series → demonstrate non-declining trend (supports score 4–5).']
2025-09-10 00:02:32.047 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-10 00:02:32.073 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:35.212 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3139.21 ms)
2025-09-10 00:02:35.213 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.refresh_timeliness (3166.02 ms)
2025-09-10 00:02:35.213 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.refresh_timeliness] score=3 | rationale=70% of dashboards are within SLA, but there is one critical stale dashboard that impacts trust. The lateness of the high-priority dashboard is concerning as it is not refreshed daily as required.
2025-09-10 00:02:35.213 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [reliability.refresh_timeliness] flags=['critical_stale_present']
2025-09-10 00:02:35.213 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [reliability.refresh_timeliness] gaps=['Tail lateness unknown → add p95/p99 lateness across assets → keep p95 within SLA for ≥95% dashboards (unlocks score 5).']
2025-09-10 00:02:35.213 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-10 00:02:35.275 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:37.749 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2474.50 ms)
2025-09-10 00:02:37.750 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (2536.27 ms)
2025-09-10 00:02:37.750 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.cross_links] score=2 | rationale=Only 50% of dashboards are linked, but the link usage is very low overall. The lack of links in the second dashboard significantly limits the potential for user traversal.
2025-09-10 00:02:37.750 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.cross_links] gaps=['Increase link coverage across dashboards to reach at least 15% linked with higher usage to improve score.']
2025-09-10 00:02:37.750 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-10 00:02:37.772 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:40.824 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3052.17 ms)
2025-09-10 00:02:40.825 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (3074.84 ms)
2025-09-10 00:02:40.825 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.coverage] score=2 | rationale=Only one dashboard is certified and owned, while the other lacks both certification and ownership, indicating significant governance gaps. The absence of an owner for the second dashboard is a critical issue.
2025-09-10 00:02:40.825 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.coverage] flags=['missing_owner', 'missing_certification']
2025-09-10 00:02:40.825 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.coverage] gaps=['Missing owner for dashboard d2 → assign ownership to ensure accountability.', 'Dashboard d2 not certified → establish certification process to enhance trust.']
2025-09-10 00:02:40.825 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-10 00:02:40.851 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:44.815 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3964.46 ms)
2025-09-10 00:02:44.815 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (3990.10 ms)
2025-09-10 00:02:44.816 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.source_diversity] score=3 | rationale=Three sources suggest some variety; however, the lack of clear domain coverage limits the score. The presence of only three sources across potentially different domains does not demonstrate sufficient diversity.
2025-09-10 00:02:44.816 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [data.source_diversity] flags=['domain_mix_unknown']
2025-09-10 00:02:44.816 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.source_diversity] gaps=['Domain mix unknown → tag each source to domain (ERP/CRM/Support) → show ≥3 domains represented (unlocks score 4).']
2025-09-10 00:02:44.816 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-10 00:02:44.885 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:50.297 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (5411.95 ms)
2025-09-10 00:02:50.297 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (5481.24 ms)
2025-09-10 00:02:50.297 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.self_service] score=2 | rationale=Creator share is 50% but limited to only 2 users, indicating a lack of broader engagement; no department mapping available to assess breadth.
2025-09-10 00:02:50.298 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [democratization.self_service] flags=['coverage_unknown']
2025-09-10 00:02:50.298 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.self_service] gaps=['Department spread unknown → report creators by department and coverage % → reach ≥60% dept coverage (unlocks score 4).']
2025-09-10 00:02:50.298 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-10 00:02:50.360 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:53.038 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2677.79 ms)
2025-09-10 00:02:53.039 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2740.75 ms)
2025-09-10 00:02:53.039 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [decision.traceability] score=2 | rationale=Only one of the two decisions is linked to a dashboard and has evidence, resulting in low coverage. Additionally, the recency of the decisions is not optimal, with only one decision being recent.
2025-09-10 00:02:53.039 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [decision.traceability] gaps=['Coverage unclear → compute exact % decisions linked with evidence in last 30–60d → achieve ≥15% linked decisions (unlocks score 3).']
2025-09-10 00:02:53.039 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-10 00:02:53.104 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:55.350 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2245.34 ms)
2025-09-10 00:02:55.350 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2310.85 ms)
2025-09-10 00:02:55.350 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.weekly_active_trend] score=3 | rationale=The WAU trajectory appears flat with some noise, as there are distinct users active across the weeks but no clear growth trend. The sample size is limited, with only a few events recorded, which affects the reliability of the analysis.
2025-09-10 00:02:55.350 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.weekly_active_trend] gaps=['Sample size is small; provide WAU counts for the last 4 weeks to assess stability and growth potential.']
2025-09-10 00:02:55.351 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-10 00:02:55.418 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:02:58.074 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2655.33 ms)
2025-09-10 00:02:58.075 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.retention_4w (2724.53 ms)
2025-09-10 00:02:58.075 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.retention_4w] score=1 | rationale=Retention is below 15% with only 1 user returning in weeks 2-4 from a week-1 cohort of 5 users. The evidence is too sparse to draw meaningful insights.
2025-09-10 00:02:58.075 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.retention_4w] gaps=['Cohort composition unknown → report cohort size and retention by persona/BU → reach ≥15% overall with clear segment drivers (unlocks score 2).']
2025-09-10 00:02:58.076 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-10 00:02:58.112 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:01.377 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3265.62 ms)
2025-09-10 00:03:01.378 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.export_rate (3302.15 ms)
2025-09-10 00:03:01.378 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.export_rate] score=1 | rationale=No export or download actions were recorded, indicating less than 5% egress activity. Additionally, there is no evidence of governance policies in place for any potential exports.
2025-09-10 00:03:01.378 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.export_rate] gaps=['No export activity recorded → add export/download actions to assess egress share.', 'Export governance unknown → add policy enforcement status + exception rate to evaluate governance.']
2025-09-10 00:03:01.378 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
2025-09-10 00:03:01.405 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:04.273 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2868.18 ms)
2025-09-10 00:03:04.274 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.alerts_usage (2895.53 ms)
2025-09-10 00:03:04.274 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [features.alerts_usage] score=1 | rationale=There is no evidence of alert or subscription actions; only view actions are present, indicating near zero adoption of alerts/subscriptions.
2025-09-10 00:03:04.274 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [features.alerts_usage] gaps=['No alert or subscription events present → need to track alert/subscription actions to assess adoption and delivery.']
2025-09-10 00:03:04.275 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.sla_breach_streaks
2025-09-10 00:03:04.300 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:07.214 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2914.62 ms)
2025-09-10 00:03:07.215 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.sla_breach_streaks (2940.17 ms)
2025-09-10 00:03:07.215 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.sla_breach_streaks] score=1 | rationale=The high-priority dashboard (d1) has breached its SLA as it was last refreshed on 2025-07-31, while it should have been refreshed daily. This indicates chronic breaches for critical assets, severely impacting reliability.
2025-09-10 00:03:07.215 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.error_rate_queries
2025-09-10 00:03:07.251 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:09.262 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2010.06 ms)
2025-09-10 00:03:09.262 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.error_rate_queries (2046.68 ms)
2025-09-10 00:03:09.262 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [reliability.error_rate_queries] score=5 | rationale=No error actions were recorded, indicating a 0% error rate, which is excellent. The absence of any high-impact incidents further supports a top score.
2025-09-10 00:03:09.262 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.pii_coverage
2025-09-10 00:03:09.330 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:12.102 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2772.11 ms)
2025-09-10 00:03:12.103 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.pii_coverage (2840.14 ms)
2025-09-10 00:03:12.103 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.pii_coverage] score=2 | rationale=There is a lack of explicit PII tagging and access policies across the dashboards, with only one dashboard showing any relevant metadata. This significant gap in controls limits the overall score.
2025-09-10 00:03:12.103 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.pii_coverage] flags=['missing_pii_tag', 'missing_access_policy']
2025-09-10 00:03:12.103 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.pii_coverage] gaps=['Many gaps in PII tagging and access policy presence → implement comprehensive tagging and access control measures across all dashboards to improve coverage.']
2025-09-10 00:03:12.103 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.lineage_coverage
2025-09-10 00:03:12.169 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:16.802 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (4632.68 ms)
2025-09-10 00:03:16.802 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.lineage_coverage (4699.35 ms)
2025-09-10 00:03:16.803 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [governance.lineage_coverage] score=2 | rationale=Only one dashboard has an owner, and neither dashboard has lineage or glossary documentation, indicating sparse coverage. The lack of ownership and metadata severely limits auditability and reuse.
2025-09-10 00:03:16.803 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [governance.lineage_coverage] flags=['owner_missing', 'lineage_missing', 'glossary_missing']
2025-09-10 00:03:16.803 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [governance.lineage_coverage] gaps=['Owner missing for dashboard d2 → assign an owner to all dashboards to improve accountability.', 'Lineage and glossary missing for both dashboards → implement documentation for lineage and glossary to enhance understanding and reuse.']
2025-09-10 00:03:16.803 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.cost_efficiency
2025-09-10 00:03:16.835 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3646.39 ms)
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.cost_efficiency (3678.93 ms)
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [data.cost_efficiency] score=4 | rationale=The source mix is healthy with a balance of Snowflake, Postgres, and Salesforce, indicating good diversity. However, there is a minor issue with staleness in the high-priority dashboard, which was last refreshed two days past its daily SLA.
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [data.cost_efficiency] flags=['stale_assets_present']
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [data.cost_efficiency] gaps=['Staleness in high-priority dashboard → ensure all critical assets are refreshed within SLA to maintain efficiency (unlocks score 5).']
2025-09-10 00:03:20.482 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.dept_coverage
2025-09-10 00:03:20.513 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:24.765 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (4252.10 ms)
2025-09-10 00:03:24.766 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.dept_coverage (4283.17 ms)
2025-09-10 00:03:24.766 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [democratization.dept_coverage] score=3 | rationale=Creators are present in 3 out of 4 departments, indicating a reasonable level of democratization. However, the total number of departments is unknown, which limits the certainty of the coverage percentage.
2025-09-10 00:03:24.766 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [democratization.dept_coverage] flags=['total_departments_unknown']
2025-09-10 00:03:24.766 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [democratization.dept_coverage] gaps=['Total number of departments unknown → report total departments considered to clarify coverage percentage.']
2025-09-10 00:03:24.769 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-10 00:03:24.820 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:27.094 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2274.06 ms)
2025-09-10 00:03:27.095 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (2325.63 ms)
2025-09-10 00:03:27.095 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.dau_mau] score=1 | rationale=Stickiness is not computable due to severe data sparsity; only 5 distinct user events across 30 days limit reliable analysis.
2025-09-10 00:03:27.095 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.dau_mau] flags=['data_sparsity']
2025-09-10 00:03:27.095 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.dau_mau] gaps=['Insufficient daily coverage → provide more user events across the last 30 days to enable reliable DAU/MAU calculation.']
2025-09-10 00:03:27.095 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-10 00:03:27.131 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:30.984 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3853.56 ms)
2025-09-10 00:03:30.985 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (3889.44 ms)
2025-09-10 00:03:30.985 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.creators_ratio] score=2 | rationale=With only 40% of active users being creators, the enablement is limited; there is no department spread information available to assess breadth, which is a significant limiter.
2025-09-10 00:03:30.985 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.creators_ratio] flags=['dept_spread_unknown']
2025-09-10 00:03:30.985 | INFO     | bi_tracker_agent.llm_engine:score_metric:1052 - [usage.creators_ratio] gaps=['Department spread unknown → report creators by department and coverage % → reach ≥60% dept coverage (unlocks score 4).']
2025-09-10 00:03:30.985 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-10 00:03:31.040 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-10 00:03:33.916 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2875.73 ms)
2025-09-10 00:03:33.916 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.session_depth (2931.13 ms)
2025-09-10 00:03:33.916 | INFO     | bi_tracker_agent.llm_engine:score_metric:1048 - [usage.session_depth] score=3 | rationale=Average session duration is 280s with 4 pages, indicating decent engagement; however, the repeat cadence is sparse, limiting the overall score.
2025-09-10 00:03:33.917 | INFO     | bi_tracker_agent.llm_engine:score_metric:1050 - [usage.session_depth] flags=['repeat_freq_sparse']
